,int.rate,log.annual.inc,dtai,fico,days.with.cr.line,inq.last.6mths,delinq.2yrs,default
3056,0.0963,11.54334797,16.33,732,6218.0,1,0,0
819,0.1229,10.23995979,12.81,667,6283.958333,0,1,0
3291,0.1316,10.71441777,20.64,692,1440.0,1,0,0
5931,0.16699999999999998,9.574983486,0.0,662,1800.0,0,4,0
5544,0.06,10.52942598,10.3,747,2160.958333,6,0,0
2099,0.1316,11.30220443,20.5,702,3240.0,0,0,1
2326,0.1284,10.59663473,19.44,727,4470.0,0,0,0
1978,0.1537,11.81303006,18.12,667,9000.041667,1,1,1
5596,0.1843,11.81303006,6.73,687,5819.958333,3,1,0
4245,0.0859,11.71180911,2.85,792,5639.958333,3,0,0
6648,0.1635,10.7864283,10.52,717,4262.041667,0,1,1
707,0.1039,10.30895266,0.0,712,4440.0,1,0,0
9056,0.0963,10.1266311,21.36,732,7409.958333,4,0,0
1074,0.1008,10.81977828,2.93,707,1740.0,3,0,1
6257,0.1183,9.287301413,0.0,747,2970.041667,2,0,0
4001,0.1474,12.00150548,10.2,712,3960.0,0,1,0
6725,0.16699999999999998,11.2009507,19.98,692,3723.041667,3,0,1
9218,0.1426,11.56171563,15.92,687,5369.958333,5,0,0
8103,0.0838,10.5865844,5.67,737,2925.0,4,0,0
8618,0.1703,11.40756495,28.3,667,7709.958333,5,0,0
1483,0.14300000000000002,11.184421400000002,20.87,662,3269.958333,0,0,0
2948,0.1474,10.4341158,13.59,677,2040.0,0,0,0
5978,0.0774,10.25765937,17.64,767,5610.041667,1,0,0
7777,0.1438,9.210340372000001,5.64,632,660.0,1,0,0
9443,0.1392,10.30895266,10.8,702,1320.041667,4,0,0
2657,0.0932,10.91508846,0.39,782,4710.0,1,0,0
4417,0.1114,11.35040654,6.58,752,5880.0,0,0,0
8202,0.1141,10.90411943,19.46,697,3570.041667,5,0,1
8772,0.138,10.86856845,17.44,652,3930.0,1,3,0
1528,0.1178,10.39696354,16.85,717,4530.041667,2,0,0
8996,0.1758,9.61580548,11.68,707,1650.0,9,0,0
3727,0.1095,10.40426284,7.42,712,5562.0,3,0,0
6693,0.0894,10.62132735,13.9,737,5730.041667,0,0,0
6453,0.1114,11.12534939,13.35,722,4650.0,0,0,0
2431,0.1316,10.59663473,13.14,712,1950.0,1,0,0
4453,0.0894,10.34174248,8.52,717,3960.0,0,0,0
2249,0.1347,10.85892207,12.44,707,2700.041667,0,0,1
4861,0.0894,11.00209984,1.16,732,5309.958333,0,0,0
1725,0.1316,11.64395373,15.02,702,8880.041667,2,0,0
5634,0.0859,10.37349118,5.85,732,5910.041667,3,0,0
3253,0.1632,10.81977828,12.41,677,2850.0,2,0,0
99,0.0933,11.44035477,9.66,792,4529.0,3,0,0
3536,0.0963,11.09133097,1.04,742,5700.958333,2,0,0
6210,0.1426,10.54534144,9.92,667,5100.0,1,0,0
9298,0.16,11.46167427,12.04,667,3690.0,4,0,0
2563,0.1695,10.75790288,0.38,687,5640.0,0,0,0
3343,0.1189,10.82972862,16.87,687,2314.958333,0,0,0
1050,0.1229,13.12236338,2.19,672,2190.0,1,0,0
302,0.0964,10.59663473,4.05,717,2759.041667,3,0,0
1331,0.1128,11.3736634,1.32,722,1260.0,1,0,0
758,0.0768,10.30895266,2.52,762,3840.0,0,0,0
4676,0.1322,10.69557468,19.32,692,3869.958333,1,0,0
4527,0.1253,10.95940109,20.68,722,4709.958333,1,0,0
8975,0.0963,13.01700286,9.66,777,6780.041667,2,0,0
8567,0.145,10.89951325,17.24,657,2699.958333,1,0,0
9512,0.1218,10.40426284,4.51,727,3570.041667,5,0,0
2690,0.1632,10.91508846,3.99,662,2189.958333,1,1,0
6179,0.1218,11.30958454,9.79,727,6000.041667,2,0,0
4415,0.1461,9.967588478,17.61,687,3209.958333,0,0,0
4873,0.1287,10.66895539,15.04,702,9720.958333,1,1,0
9369,0.0894,12.69207904,9.73,727,5250.041667,4,0,0
3578,0.08,10.37349118,17.48,767,8222.958333,0,0,0
3129,0.1221,9.61580548,16.88,692,2070.0,3,0,1
7712,0.16,11.26446411,19.34,682,3780.041667,5,0,0
1141,0.08,10.16585182,2.31,747,1800.0,1,0,0
1521,0.0768,10.59663473,24.15,782,3030.041667,0,0,0
4110,0.1392,9.61580548,4.0,692,1470.0,2,1,0
3043,0.08,11.31208142,8.98,777,10019.95833,0,0,0
7638,0.1311,11.23848862,11.92,697,5430.041667,0,0,0
1027,0.1039,11.09741002,1.56,697,2309.958333,0,0,0
2546,0.0932,10.62132735,10.77,742,2730.0,1,0,0
4913,0.0859,10.75363848,2.87,782,6630.0,0,0,0
1031,0.06,11.184421400000002,14.07,672,2910.0,1,1,0
6490,0.07400000000000001,10.50232405,18.59,762,5640.041667,2,0,0
6703,0.1062,11.15625052,19.94,707,12150.0,0,0,0
7687,0.1904,12.34583459,14.43,667,5970.041667,0,0,0
8221,0.1457,9.998797732,8.73,642,9719.041667,0,1,0
3042,0.1158,11.39184199,22.69,752,4889.958333,1,0,0
1780,0.1221,10.08580911,21.15,692,1650.041667,0,0,0
858,0.1166,10.9560559,15.92,687,4505.958333,0,1,0
3238,0.08,11.08214255,3.77,752,4230.0,1,0,0
8890,0.1505,11.33857208,12.79,697,5370.041667,6,0,1
4036,0.1253,11.17071681,9.8,707,5130.0,2,1,0
4320,0.1426,11.22524339,24.77,677,6180.0,0,0,0
7794,0.1722,10.37349118,15.98,642,810.0,1,0,1
1247,0.1601,10.61888534,24.47,697,5309.958333,0,1,0
6868,0.1183,11.19821472,19.25,727,7440.041667,0,0,0
7885,0.1754,10.89673933,9.98,642,3450.0,0,0,1
6341,0.1947,11.12499689,11.74,662,1512.0,2,0,0
6533,0.1183,11.91839057,0.7,812,11702.0,0,0,0
8167,0.1393,9.392661928999999,3.9,642,390.0,0,0,1
7820,0.0743,10.03451581,0.53,747,3630.0,5,0,1
5737,0.1322,10.71441777,15.36,682,3870.0,1,0,1
2893,0.1632,10.66886237,12.5,667,1470.0,2,0,0
7151,0.0788,11.35040654,4.48,762,3750.041667,0,0,0
4850,0.1218,11.46163217,16.96,697,8130.0,3,0,1
8605,0.1324,10.71441777,12.0,657,8940.0,0,0,0
6697,0.1218,11.45105006,8.49,737,5040.0,1,1,0
5334,0.1218,11.15625052,10.29,787,4656.958333,0,0,0
9377,0.1531,11.22364211,8.06,707,1230.041667,5,0,1
194,0.0996,11.42954386,6.48,712,5610.041667,1,0,0
9154,0.1158,10.71441777,21.87,712,2610.0,4,0,0
2693,0.1568,10.13459927,5.57,662,1499.958333,2,0,0
3931,0.1221,11.51791301,8.6,697,5639.958333,1,0,0
3486,0.1189,10.46310334,9.81,762,1140.0,0,0,0
6987,0.1461,11.04132055,8.46,712,4920.041667,1,0,0
2622,0.1758,11.5229154,16.93,667,3659.958333,0,1,0
8866,0.1462,10.08580911,20.45,672,1350.0,4,0,0
4042,0.1114,11.15625052,14.52,717,3669.0,2,0,0
2973,0.1411,11.05089001,22.67,702,3150.0,0,0,0
5035,0.1565,10.12647109,18.39,677,1530.0,1,1,1
3034,0.0963,10.30895266,0.68,717,2820.0,0,0,0
2711,0.0963,10.91567011,21.17,757,10739.95833,1,0,0
7236,0.1273,10.46310334,8.71,702,4530.041667,0,0,0
3866,0.1505,10.71441777,11.92,667,4020.0,1,0,1
3771,0.1126,10.96819829,6.33,782,3631.0,0,0,0
6255,0.1148,11.22524339,11.9,707,4110.041667,3,0,0
5396,0.1496,11.20612853,10.29,707,1531.0,0,0,0
1807,0.1347,10.37361617,21.3,692,2252.041667,1,0,0
3613,0.1284,10.29809392,16.09,707,1830.0,3,0,0
5220,0.0859,10.1266311,7.2,757,2944.0,0,0,0
3999,0.1095,10.81977828,8.9,727,3179.958333,1,0,0
8150,0.1299,11.40756495,10.24,672,2250.0,14,0,1
1554,0.1114,10.645424900000002,19.54,702,3990.0,1,0,0
540,0.1071,10.42228135,20.11,717,2309.041667,1,0,0
264,0.0964,9.798127037,2.87,697,1199.041667,1,0,0
1000,0.1103,11.00209984,10.94,687,10050.0,1,1,0
8765,0.1191,12.56024446,4.33,682,2250.0,6,0,1
7440,0.1136,10.79548559,17.61,712,3330.0,3,0,0
6562,0.0705,11.2185544,16.38,722,4380.0,1,0,0
1235,0.1222,11.83500896,19.0,677,6059.958333,1,1,0
5733,0.1531,11.01862914,0.49,677,3030.041667,2,0,1
9044,0.1632,9.798127037,1.13,702,690.0,0,0,0
4159,0.0859,11.40756495,4.88,737,8939.958333,1,0,0
3942,0.0768,10.81985828,17.06,782,4290.0,3,0,0
9054,0.1979,11.90496755,11.58,662,722.0,2,0,0
6152,0.1114,10.91508846,6.2,712,2646.041667,3,0,0
7883,0.128,10.96819829,7.99,667,6210.0,4,2,0
3729,0.1095,11.08214255,11.65,742,11039.95833,4,0,0
3190,0.1158,11.22524339,21.06,722,4919.958333,3,0,0
2008,0.1316,11.35040654,12.01,752,3749.041667,0,0,0
7835,0.1186,10.81977828,13.8,682,1440.0,5,0,0
137,0.0933,11.03488966,3.83,702,3690.0,1,0,0
5486,0.1322,11.47210347,10.95,712,4319.958333,2,1,0
7977,0.1154,8.517193191,4.8,662,750.0416667000001,3,0,0
6873,0.1461,10.59663473,16.89,687,2250.0,0,0,0
4472,0.1253,10.47344963,16.97,727,3149.958333,0,0,0
5408,0.16,10.89673933,11.2,702,3945.958333,3,0,1
2511,0.1726,11.16764253,2.71,667,5969.958333,2,0,0
243,0.1186,10.82774645,17.02,672,4380.0,3,0,0
2235,0.1347,10.96812932,13.28,692,3210.041667,1,0,0
6625,0.0705,10.89673933,2.67,787,4800.0,0,0,0
4010,0.07400000000000001,11.37198383,14.18,797,4939.958333,0,0,0
3822,0.1158,10.63585545,17.37,717,3630.0,2,0,0
198,0.1091,12.20607265,10.7,697,7320.0,1,0,0
6612,0.07400000000000001,11.19821472,0.44,697,5190.041667,0,1,0
6395,0.1357,11.51292546,11.48,712,7139.041667,0,0,0
9229,0.1496,12.61153775,16.76,767,5379.958333,1,0,0
1589,0.1399,11.22524339,11.98,677,5160.041667,1,0,0
1651,0.1304,10.53049493,17.18,682,4590.041667,0,1,0
3543,0.1189,10.30895266,5.4,717,6360.958333,1,0,0
8983,0.1347,9.61580548,17.28,727,930.0,0,0,1
5571,0.0774,11.28978191,0.54,797,6000.0,0,0,0
6393,0.1392,10.13459927,14.14,702,1230.041667,0,0,0
4018,0.0932,10.81552927,18.2,722,3720.0,1,0,0
8093,0.1501,10.55581274,21.81,657,3180.041667,3,0,1
3195,0.1158,11.46167427,3.57,717,2160.0,0,0,0
3204,0.0932,10.858999,12.48,742,3420.958333,0,0,0
6331,0.1461,10.40426284,18.62,667,3030.041667,1,0,1
7874,0.1786,10.604602900000001,12.83,652,2878.958333,12,0,1
1842,0.1126,11.42954386,14.05,722,7200.041667,0,0,0
4094,0.1411,11.66767025,15.53,712,2789.958333,1,0,1
7116,0.1533,11.15625052,24.12,672,5370.041667,2,0,0
2443,0.1316,10.37349118,11.44,697,2040.0416670000002,2,0,0
890,0.1387,11.00209984,24.48,712,10110.0,0,0,0
738,0.1039,10.30895266,6.04,697,6330.0,0,0,0
6103,0.07400000000000001,10.1266311,20.02,762,3301.0,0,0,0
4917,0.07400000000000001,11.39657141,6.77,787,5820.0,0,0,0
6992,0.1287,10.55309029,14.98,722,1560.041667,0,0,0
6133,0.1774,10.95080655,6.84,667,1830.0,2,1,1
8771,0.1886,10.9455436,27.6,667,4259.958333,3,0,0
1381,0.1209,10.87804719,4.3,692,1679.9583329999998,1,0,0
4201,0.1531,11.26446411,20.52,722,3300.0,2,0,0
5889,0.1635,11.91839057,14.45,717,1904.0416670000002,1,0,1
983,0.1197,11.15625052,6.6,677,2400.0,2,0,1
9303,0.1843,11.09741002,9.24,697,9449.958333,7,0,1
4843,0.1148,11.19134184,23.9,737,4860.0,2,0,1
3421,0.1411,10.71441777,7.23,672,3900.0,3,1,1
9153,0.1253,11.55022125,3.79,727,2610.0,4,0,1
5998,0.1322,11.60823564,15.4,692,3842.041667,2,0,1
5425,0.1565,10.42228135,11.36,682,2879.958333,1,0,0
3351,0.1126,11.00209984,14.86,732,4169.958333,0,0,0
89,0.0964,11.47210347,2.86,737,2190.0,0,0,1
7446,0.0751,10.95080655,8.97,757,3780.041667,1,0,0
8834,0.1304,11.849397699999999,4.89,697,6149.958333,4,0,0
211,0.1217,10.20359214,23.2,702,5279.041667,1,0,1
2447,0.1379,10.37173965,22.13,682,2310.0,0,0,0
8292,0.1134,11.46163217,18.38,722,5100.0,1,0,1
1427,0.0938,10.71441777,10.69,742,2760.0,1,0,0
9240,0.1392,10.50506754,18.74,682,3932.958333,4,2,0
1411,0.1241,10.77895629,17.53,707,6509.958333,1,0,1
5929,0.1287,11.52698615,14.07,702,5430.0,0,1,0
1227,0.1033,10.81977828,16.15,727,5669.958333,1,0,1
1449,0.1367,11.0744205,13.13,687,3989.958333,0,0,0
4603,0.1253,10.59653473,13.62,717,4710.0,2,0,0
4410,0.0774,10.91501573,9.01,782,7199.958333,0,0,0
6089,0.1287,10.79949394,21.97,697,4560.041667,0,0,0
3915,0.0963,11.3736634,3.61,777,4499.958333,0,0,0
970,0.08,10.20359214,5.38,752,4350.0,0,0,0
2385,0.0963,11.00209984,4.32,752,6840.041667,0,0,0
1387,0.1178,10.30895266,17.72,692,6270.0,1,1,0
9156,0.1158,12.20607265,4.85,762,14009.958330000001,2,0,0
4563,0.1183,10.81985828,19.03,747,3600.0,4,0,0
4306,0.1148,11.28978191,11.13,752,3600.0,1,0,1
2505,0.1474,10.89673933,4.62,697,5219.958333,0,1,0
8456,0.1103,10.42228135,13.5,682,1980.0,4,0,0
7853,0.1467,11.10194518,0.76,647,10859.95833,1,3,0
4620,0.1461,11.05089001,14.72,687,2789.958333,0,0,0
9088,0.1316,10.49127422,3.67,677,3870.0,4,0,0
5127,0.16,11.184421400000002,17.48,747,4350.958333,6,0,1
7458,0.1273,10.91508846,7.77,687,4230.041667,0,0,0
4517,0.1357,11.48246626,16.96,682,3839.958333,1,3,0
8196,0.1141,10.67821472,14.9,692,720.0,2,0,1
2628,0.0932,10.35456317,12.08,747,3450.0,0,0,1
2665,0.1379,10.71441777,24.75,697,4829.958333,1,0,1
7846,0.0838,10.40426284,2.15,717,6359.0,10,0,0
4622,0.16,11.46163217,11.86,702,6330.0,3,0,1
78,0.087,11.15625052,6.07,712,2550.0,1,0,0
651,0.0863,11.00209984,8.94,732,4440.0,3,0,0
8352,0.1071,8.188689124,11.33,682,1068.0,1,0,1
8042,0.1059,10.67359577,6.36,687,517.0416667,1,0,0
7785,0.1217,9.210340372000001,14.76,667,1022.0,0,0,0
2419,0.1253,10.82972862,9.17,702,3780.0,0,0,0
420,0.133,10.81977828,20.42,692,7710.0,2,1,0
9439,0.16,11.07045918,12.89,672,3330.0,5,0,0
6041,0.1287,11.75194237,16.36,687,3540.0,1,0,0
874,0.0976,11.64395373,14.33,762,6120.0,0,0,0
4582,0.0859,11.00443046,22.73,742,2550.0,2,0,0
7548,0.0988,11.51292546,9.55,727,3000.0,0,0,0
6585,0.1183,11.77528973,15.38,812,11705.0,0,0,0
1687,0.0938,11.40756495,10.55,767,14580.0,3,0,0
930,0.0832,9.862665558,1.25,742,1981.0,0,0,0
6049,0.1531,10.83958091,5.81,662,1920.0416670000002,0,2,0
6685,0.1426,11.51292546,3.55,742,5940.041667,2,0,0
5354,0.1148,11.35040654,19.71,737,4050.0,0,0,0
3336,0.1347,11.69524702,12.8,697,5639.958333,2,0,0
2185,0.1442,9.392661928999999,0.0,687,5193.0,0,1,0
237,0.1438,11.28978191,20.79,682,3059.041667,3,0,1
8242,0.1355,10.19913779,7.98,647,1889.0,6,0,0
1185,0.08,11.44035477,0.0,737,1229.958333,2,0,0
1348,0.1096,10.51009597,7.16,697,3599.958333,3,0,0
5224,0.1496,11.18351821,12.19,702,5100.0,0,0,0
4194,0.1253,11.05405958,11.94,687,3390.0,1,2,0
1129,0.1039,10.81977828,6.86,702,3180.0,1,0,0
2766,0.1221,9.952277717000001,8.46,717,1829.9583329999998,1,0,0
6673,0.1183,11.06663836,22.22,767,7680.0,0,0,0
7340,0.0751,10.08580911,5.55,727,2040.0416670000002,0,0,1
9450,0.1218,10.858999,16.25,717,1951.0416670000002,5,0,0
2050,0.1126,11.35035948,7.45,742,5370.041667,1,0,0
6708,0.1183,10.89673933,21.98,712,2190.0,2,0,0
6717,0.0774,10.59663473,16.02,747,3815.041667,1,0,0
600,0.1071,10.77895629,14.58,717,5219.0,1,0,1
6440,0.1357,10.76848499,21.3,687,5490.0,0,0,1
1266,0.1191,10.645424900000002,23.63,742,5207.0,8,0,0
8413,0.1039,10.46310334,12.72,727,4529.041667,0,0,0
8007,0.0964,11.09741002,0.0,742,1620.041667,9,0,0
2966,0.1758,12.21602298,14.03,667,3540.0,3,0,1
5050,0.1704,10.81977828,13.66,692,3869.958333,1,0,0
6005,0.1496,10.13459927,5.38,687,1140.041667,1,0,0
7492,0.1062,10.385913699999998,0.37,807,11730.0,6,0,0
1646,0.0938,10.49127422,19.03,732,4114.041667,1,0,0
988,0.08,10.59663473,5.7,762,9599.958333,3,0,0
4678,0.0894,11.58896015,3.16,802,9870.0,0,0,0
1825,0.1189,10.77895629,18.13,692,7530.041667,0,0,0
8040,0.1533,10.30895266,18.52,647,1110.0,3,0,1
6587,0.1183,11.77528973,23.43,792,4206.041667,1,0,0
9271,0.1287,11.08980542,4.03,687,3209.958333,5,1,0
3213,0.1316,9.680344001,14.55,697,3449.958333,0,0,0
8393,0.1324,11.51292546,22.25,697,6456.041667,5,0,0
4486,0.1392,11.35040654,11.55,697,5220.0,2,1,0
2773,0.0932,10.47344963,19.88,762,2760.0,0,0,0
2301,0.1537,9.94251594,5.02,687,1205.0,2,0,0
4090,0.1221,11.05089001,14.86,697,3750.0,3,0,0
4421,0.1322,10.77895629,22.43,687,2190.0,0,0,0
162,0.1186,10.858999,11.31,667,1560.0,1,0,0
5011,0.1461,10.81977828,10.01,692,2759.958333,0,0,0
5188,0.1287,10.96335901,5.3,697,4319.958333,1,0,0
1667,0.0907,10.93310697,0.73,742,2370.041667,2,0,0
6588,0.1183,11.81303006,12.28,737,7140.041667,1,0,0
4551,0.1531,11.44678566,23.79,702,4410.0,0,0,0
4865,0.1496,11.40756495,16.12,752,10290.0,0,0,0
6893,0.1322,10.49127422,2.33,722,1590.041667,0,0,0
2491,0.1221,10.46310334,15.22,717,4710.0,0,1,0
5636,0.0859,11.09741002,14.16,747,5009.958333,3,0,0
6345,0.1114,11.15625052,0.45,717,1920.0416670000002,2,0,0
7982,0.1438,9.61580548,16.32,647,1049.0,5,0,1
4050,0.1347,10.14643373,14.64,667,6809.958333,0,1,0
8208,0.1804,11.35040654,16.28,647,1590.041667,4,0,0
2057,0.1095,11.28978191,2.77,752,5717.041667,1,0,0
1599,0.0768,11.22524339,11.9,752,3210.0,0,0,0
7514,0.1136,11.49406879,24.24,707,8824.0,0,0,0
4705,0.1148,10.0387175,8.54,732,2039.9583329999998,0,0,0
4113,0.08,10.51867319,13.43,752,5790.0,2,0,0
812,0.0976,11.50287513,8.86,742,4530.0,3,0,0
2503,0.0963,10.30895266,15.88,762,3630.0,0,0,1
7663,0.1273,10.81977828,20.52,682,4051.0,0,0,0
4742,0.0774,11.26830288,9.27,747,3119.958333,1,0,0
3269,0.1221,11.00209984,23.44,717,4949.958333,1,0,0
93,0.1122,11.38509209,18.0,702,3725.0,2,0,0
7445,0.1273,10.60757467,22.91,687,2642.0,0,0,0
2623,0.1189,10.5454467,22.58,722,4680.0,3,0,0
1575,0.1493,10.91523391,12.85,667,4052.041667,0,0,0
3668,0.1221,11.3736634,0.07,722,4949.958333,0,0,0
5330,0.0774,10.81977828,4.51,772,4320.958333,2,0,0
5562,0.1357,10.69194491,6.33,692,11101.0,0,0,0
7477,0.0988,10.62132735,24.64,722,5940.0,3,0,0
3493,0.1411,10.44348355,1.22,662,3449.958333,1,1,0
7330,0.0788,11.46163217,10.77,732,5880.0,0,0,0
3776,0.1347,10.34174248,20.25,702,1199.958333,1,0,0
6392,0.1218,11.26446411,17.62,742,4290.0,0,0,0
8620,0.08,10.30895266,12.2,752,539.9583332999999,0,0,0
2761,0.1411,10.71441777,22.48,682,2309.958333,0,0,1
2481,0.1474,11.5211317,4.96,672,3930.0,2,0,0
816,0.1103,10.48328685,17.1,687,1260.0,0,0,0
6275,0.1183,10.77895629,23.93,712,5580.041667,2,0,0
5380,0.0894,10.46310334,23.92,722,2250.0,1,0,0
9418,0.1531,10.71441777,21.95,677,4770.0,4,0,0
6509,0.1461,11.2835123,13.93,667,3660.0,0,0,0
8416,0.1261,12.36307639,16.84,707,7320.0,1,1,1
14,0.0863,9.487972109,9.73,727,1559.958333,0,0,0
8357,0.1324,10.23995979,19.54,667,3960.041667,5,1,1
4452,0.07400000000000001,10.77895629,2.8,762,14039.958330000001,0,0,0
4572,0.0859,10.645424900000002,17.37,752,4410.0,1,0,0
7580,0.1459,11.22524339,1.86,707,1230.041667,0,0,0
5152,0.1114,11.15625052,13.68,802,5729.958333,2,0,0
1347,0.1033,10.34174248,10.03,702,3839.958333,0,0,0
6901,0.1218,11.66134547,16.99,737,7920.041667,0,0,0
1292,0.1096,10.30895266,0.6,722,1440.0,3,0,0
8250,0.1797,11.22524339,15.97,647,6242.0,2,0,0
4387,0.1253,10.91508846,3.01,702,2970.0,0,0,0
7841,0.1312,10.71441777,4.83,642,2489.958333,1,0,1
6455,0.1287,10.96819829,17.32,687,6032.041667,1,0,0
3860,0.0932,11.08214255,5.94,742,5880.0,0,0,0
4125,0.1287,10.46310334,19.78,682,2490.0,1,0,0
5181,0.1218,13.5670492,0.6,707,5550.0,0,0,0
979,0.1166,11.0090258,19.58,697,5519.958333,0,0,1
3007,0.1568,10.3768605,23.88,667,1499.958333,1,0,1
6517,0.2121,11.03488966,15.45,667,3120.041667,1,0,0
537,0.1324,11.00209984,22.4,687,3151.041667,0,0,1
9090,0.1316,12.67608877,1.72,722,3749.958333,4,0,0
2654,0.0737,10.81985828,10.1,742,7769.958333,0,0,0
3604,0.1316,12.154758300000001,17.03,687,4320.0,0,0,0
7065,0.1099,10.66895539,9.82,687,6462.041667,1,0,0
5598,0.1531,11.86358234,7.31,747,5850.0,0,0,0
7919,0.1754,10.71441777,25.63,667,2670.0,19,0,0
1758,0.0963,11.00209984,6.16,727,8310.0,0,1,0
6790,0.1183,10.858999,10.78,762,4717.0,1,0,0
6747,0.1392,10.42228135,15.68,687,1500.0,1,0,0
7654,0.1062,12.24135291,5.34,747,10050.04167,4,0,0
5054,0.1531,10.49127422,14.83,667,1769.9583329999998,2,0,0
5074,0.1357,10.29768947,15.53,682,3330.0,2,0,1
1585,0.1336,11.75978554,16.62,712,7890.041667,1,0,1
8299,0.1355,10.77895629,12.05,652,4139.041667,1,0,0
4810,0.1322,10.23995979,15.09,687,3929.958333,0,0,0
5772,0.1218,11.22524339,6.96,732,8703.0,0,1,0
7097,0.1025,11.50287513,21.9,712,3030.041667,3,0,0
7274,0.1099,11.40756495,13.43,707,5610.041667,1,0,0
3927,0.08,11.72800459,8.79,752,7439.958333,3,0,0
5079,0.0894,10.08580911,22.9,727,2369.958333,1,0,0
5359,0.1461,10.25132355,11.27,687,1170.0,1,0,0
7804,0.0996,9.798127037,2.33,692,928.9583332999998,1,0,1
5566,0.0894,11.46163217,15.52,762,4020.0,0,0,0
3649,0.1126,11.53272809,0.61,717,5699.958333,0,0,0
1326,0.1001,10.81977828,9.62,717,3119.958333,2,0,0
2366,0.1284,11.30958454,4.97,787,3930.041667,3,0,0
7327,0.1385,10.66895539,24.0,697,2340.041667,1,0,0
5870,0.1531,10.81977828,5.26,727,12690.0,3,0,1
2662,0.1284,11.01039864,10.27,682,4202.958333,0,0,0
5176,0.1322,11.04292184,15.76,697,5039.958333,3,0,0
2663,0.1316,10.91508846,13.16,707,13681.0,2,0,0
8371,0.1545,11.06663836,21.6,657,2729.041667,4,0,0
2519,0.1347,11.03488966,10.35,702,1829.9583329999998,0,0,0
7878,0.087,10.24065669,1.8,722,900.0,2,0,1
7780,0.147,9.472704636,9.42,637,449.0,1,0,0
1992,0.08,10.23981692,7.84,772,1591.041667,1,0,0
4242,0.0774,10.69666105,5.67,772,5609.958333,1,0,0
2862,0.1316,11.28978191,17.16,697,4950.0,1,0,0
7300,0.0751,10.59663473,15.57,742,2340.041667,2,0,0
2266,0.1347,11.08214255,8.51,697,4530.041667,1,0,0
3146,0.1126,10.12647109,0.34,747,6689.958333,1,0,1
5666,0.1148,10.81977828,1.87,717,13110.0,0,0,0
4649,0.1148,10.67359577,23.61,752,8679.958333,0,0,0
7798,0.1091,8.853665428,8.57,682,334.0,2,0,1
1485,0.0907,10.73639668,21.65,747,2970.0,0,0,0
7795,0.1438,9.61580548,6.48,672,1140.0,12,0,0
7136,0.1273,10.81977828,16.63,697,3781.041667,0,0,0
1139,0.0945,11.47001796,14.56,732,5639.958333,1,0,0
734,0.1355,11.184421400000002,23.37,682,6599.0,2,0,0
7488,0.1533,11.22524339,0.64,677,3810.041667,0,0,0
1155,0.1229,10.645424900000002,1.71,672,2610.0,0,0,1
1005,0.1008,11.51292546,21.54,742,4350.0,0,0,0
4253,0.1496,10.51867319,18.26,667,1410.0,0,0,0
201,0.1154,10.70099475,12.16,682,2130.0,1,2,1
1133,0.1229,10.645424900000002,21.66,682,2910.0,1,0,1
1731,0.1442,9.680344001,21.6,702,7170.041667,2,0,1
913,0.1197,10.84583582,22.73,692,3719.958333,0,0,0
1471,0.1178,11.09133097,8.8,717,2310.0,2,0,0
3838,0.1474,9.798127037,6.93,662,2520.0,1,0,1
4730,0.0859,10.38899537,7.83,737,2160.0,0,0,0
6770,0.1426,9.92329018,22.41,667,3450.041667,1,0,1
5218,0.1183,10.42228135,15.61,697,9660.0,2,0,0
3368,0.0963,10.91501573,1.24,722,6359.958333,2,0,0
3885,0.1095,9.740968622999999,23.65,712,12629.95833,3,0,0
3374,0.1221,11.15619338,19.01,717,4949.958333,1,0,0
3512,0.1095,10.08580911,6.15,742,8370.0,1,0,0
4444,0.1461,11.33857208,15.8,682,3899.958333,2,0,0
2600,0.0963,10.69194491,4.99,732,4260.0,0,0,0
1364,0.1083,11.40756495,20.91,747,5641.0,0,0,0
4040,0.0737,10.70315458,13.89,787,5339.958333,2,0,0
962,0.1103,11.28978191,11.03,697,10649.95833,0,0,1
2375,0.1221,10.75790288,19.38,727,4110.0,1,1,0
6165,0.1426,11.50992096,17.26,682,4230.041667,0,0,0
9511,0.1357,10.30895266,9.44,712,5390.041667,4,0,0
3886,0.1095,10.98026315,7.4,722,5040.0,2,1,1
5067,0.1635,12.25486281,19.33,672,6029.958333,1,0,1
4089,0.0963,11.00209984,19.4,762,12000.0,0,0,0
3507,0.1379,10.71441777,18.35,707,7170.0,1,0,1
4665,0.1148,11.22524339,12.66,727,3270.0,2,1,0
1816,0.0932,11.184421400000002,20.5,737,4530.041667,2,0,0
7960,0.1343,11.49272276,12.53,647,2849.958333,1,0,0
7891,0.1754,10.34174248,22.37,642,4470.0,4,0,1
6851,0.1287,11.24504602,20.41,737,5130.0,1,0,0
5069,0.0894,10.71441777,13.81,787,7949.958333,0,0,0
6402,0.1426,11.19908503,5.83,677,3990.0,0,0,0
4285,0.1357,10.83036208,14.75,687,3899.958333,0,1,0
7180,0.1062,10.1266311,7.06,702,2792.041667,3,0,0
8936,0.1411,11.28983191,9.34,692,4860.041667,4,0,0
3081,0.1095,10.84099168,5.69,757,6810.0,0,0,0
1365,0.0907,11.08214255,5.0,752,4384.0,1,0,0
8961,0.1474,9.852194257999999,2.21,702,815.9583332999999,0,0,0
2649,0.1474,10.5454467,1.04,667,2130.0,3,0,1
